user,IDESessionUUID,Event,TriggeredAt,Duration
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,ActivityEvent,2016-05-30T19:09:35.162222200+02:00,0
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,ActivityEvent,2016-05-30T19:09:40.825546100+02:00,0
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:09:43.613705600+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:09:43.675709100+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:09:44.393750200+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:09:44.394750300+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,ActivityEvent,2016-05-30T19:09:47.380921100+02:00,2
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,ActivityEvent,2016-05-30T19:10:43.154112600+02:00,2
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:10:48.105395800+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:48.351409800+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:48.634426+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:10:48.880440100+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:48.931443+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:49.232460200+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:10:50.057507400+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:10:50.059507500+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:50.125511300+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:10:50.701544300+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:10:50.710544800+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:10:52.373639900+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:52.421642600+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:52.446644100+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:52.519648200+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:52.695658300+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:10:53.562707900+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:53.609710600+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:54.733774900+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:54.905784700+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:54.954787500+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:10:55.429814700+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:10:55.432814900+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:10:58.365982600+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:58.405984900+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:58.896012900+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:58.996018700+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:59.062022400+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:59.214031100+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:59.680057800+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:59.884069500+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:10:59.913071100+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:11:00.158085100+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:11:00.282092200+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CompletionEvent,2016-05-30T19:11:00.501104800+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:11:01.560165300+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,ActivityEvent,2016-05-30T19:11:49.108885+02:00,11
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,ActivityEvent,2016-05-30T19:12:10.730121600+02:00,0
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,ActivityEvent,2016-05-30T19:12:16.883473600+02:00,5
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:12:16.895474300+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,CommandEvent,2016-05-30T19:12:16.902474700+02:00,N/A
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,ActivityEvent,2016-05-30T19:12:27.393074700+02:00,1
2016-06-10/10.zip,454618f3-aaa1-4235-848e-6e3a1af70224,ActivityEvent,2016-05-30T19:12:36.800612800+02:00,5
2016-06-14/1.zip,136dd5e2-7456-46df-88e1-68cc157ad65a,ActivityEvent,2016-04-21T23:26:42.919094100+02:00,0
2016-06-14/1.zip,136dd5e2-7456-46df-88e1-68cc157ad65a,ActivityEvent,2016-04-21T23:26:47.912402900+02:00,28
2016-06-14/1.zip,136dd5e2-7456-46df-88e1-68cc157ad65a,CommandEvent,2016-04-21T23:26:48.619906800+02:00,N/A
2016-06-14/1.zip,136dd5e2-7456-46df-88e1-68cc157ad65a,CommandEvent,2016-04-21T23:26:48.621908600+02:00,N/A
2016-06-14/1.zip,136dd5e2-7456-46df-88e1-68cc157ad65a,CommandEvent,2016-04-21T23:26:51.403887800+02:00,N/A
2016-06-14/1.zip,136dd5e2-7456-46df-88e1-68cc157ad65a,CommandEvent,2016-04-21T23:26:51.405889600+02:00,N/A
2016-06-14/1.zip,136dd5e2-7456-46df-88e1-68cc157ad65a,CommandEvent,2016-04-21T23:26:54.619176200+02:00,N/A
2016-06-14/1.zip,136dd5e2-7456-46df-88e1-68cc157ad65a,CommandEvent,2016-04-21T23:27:16.448686+02:00,N/A
2016-06-14/1.zip,136dd5e2-7456-46df-88e1-68cc157ad65a,CommandEvent,2016-04-21T23:27:16.450688200+02:00,N/A
2016-06-14/1.zip,d09e9668-e69a-492e-90c5-db060c950e09,CommandEvent,2016-06-14T18:27:57.680250700+02:00,N/A
2016-06-14/1.zip,d09e9668-e69a-492e-90c5-db060c950e09,CommandEvent,2016-06-14T18:27:59.131958900+02:00,N/A
2016-06-14/1.zip,d09e9668-e69a-492e-90c5-db060c950e09,CommandEvent,2016-06-14T18:27:59.133960700+02:00,N/A
2016-06-14/1.zip,d09e9668-e69a-492e-90c5-db060c950e09,CommandEvent,2016-06-14T18:28:00.152683500+02:00,N/A
2016-06-14/1.zip,d09e9668-e69a-492e-90c5-db060c950e09,CommandEvent,2016-06-14T18:28:00.153684200+02:00,N/A
2016-06-14/1.zip,d09e9668-e69a-492e-90c5-db060c950e09,CommandEvent,2016-06-14T18:28:04.176540700+02:00,N/A
2016-06-14/1.zip,d09e9668-e69a-492e-90c5-db060c950e09,CommandEvent,2016-06-14T18:28:05.224285200+02:00,N/A
2016-06-14/1.zip,d09e9668-e69a-492e-90c5-db060c950e09,CommandEvent,2016-06-14T18:28:05.225284500+02:00,N/A
2016-06-14/1.zip,d09e9668-e69a-492e-90c5-db060c950e09,UserProfileEvent,2016-06-14T18:29:21.090358600+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:35:10.987556300+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:35:21.741323300+02:00,3
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:35:40.882204800+02:00,8
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:35:44.768909100+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:35:46.500461400+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:35:46.500961500+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:35:55.455644500+02:00,39
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:36:48.556984200+02:00,3
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:37:02.714455100+02:00,2
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:37:08.865620700+02:00,18
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:37:10.393933700+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:37:31.560115500+02:00,37
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:37:41.696157400+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:38:01.434021900+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:38:19.483126900+02:00,7
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:38:36.906045200+02:00,4
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:38:46.168644700+02:00,1
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:38:58.874776300+02:00,1
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:39:13.056963300+02:00,3
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:39:23.206448600+02:00,0
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:39:26.792054900+02:00,3
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:39:56.609620400+02:00,17
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:40:00.567906800+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:40:09.328013400+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:40:24.232035500+02:00,6
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:40:44.546872900+02:00,0
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:40:52.814487200+02:00,14
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:41:05.422739600+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:41:11.522715500+02:00,0
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:41:16.245379100+02:00,3
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:41:23.583617200+02:00,4
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:41:37.273673900+02:00,45
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:41:46.649211400+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:41:46.650204500+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:41:46.650204500+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:41:53.196044900+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:41:58.111995400+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:42:41.029773200+02:00,0
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:43:57.112071800+02:00,5
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:44:07.348597400+02:00,51
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:44:11.917825+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:44:11.922828700+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:44:11.922828700+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:45:05.925590900+02:00,2
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:45:12.756191200+02:00,2
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:45:19.914915500+02:00,1
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:45:28.456165500+02:00,0
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:45:32.357018100+02:00,6
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:45:42.354859900+02:00,27
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:46:07.690707800+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:46:07.852878200+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:46:07.852878200+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:46:20.639688400+02:00,13
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:46:45.741690700+02:00,6
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:46:59.096046900+02:00,24
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:47:11.296440400+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:47:11.299442700+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:47:11.299442700+02:00,N/A
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:47:27.705958400+02:00,0
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:47:31.194882700+02:00,2
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:47:38.508886300+02:00,1
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:47:44.095659800+02:00,7
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:48:27.948886500+02:00,27
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:48:59.459634600+02:00,6
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:49:32.650106800+02:00,0
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:49:36.978306700+02:00,9
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:49:49.477867400+02:00,3
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:50:12.342797600+02:00,3
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:50:25.655138500+02:00,14
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:50:45.214595900+02:00,1
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:50:59.910678600+02:00,9
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,ActivityEvent,2016-06-06T17:51:12.982942200+02:00,18
2016-06-14/10.zip,2207f31e-e587-4ace-a877-9bb19459c44b,CommandEvent,2016-06-06T17:51:35.248846500+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T17:51:57.462685+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T17:52:53.664548200+02:00,14
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T17:53:11.466741200+02:00,25
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T17:53:20.878541+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T17:53:21.175793100+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T17:53:21.176294+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T17:53:44.690362100+02:00,15
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T17:54:09.160045300+02:00,20
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T17:54:22.159736600+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T17:54:22.353520700+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T17:54:22.354504800+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T17:54:36.931225200+02:00,33
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T17:55:14.906690600+02:00,7
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T17:55:34.775193400+02:00,7
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T17:55:45.598931400+02:00,31
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T17:55:51.624726+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T17:55:51.789351900+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T17:55:51.790351100+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T17:56:01.845269500+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T17:56:02.002441100+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T17:56:02.002924300+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T17:56:20.136628600+02:00,4
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T17:56:28.793950+02:00,0
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T18:00:14.403137700+02:00,38
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T18:00:44.758016100+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T18:00:44.759017400+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,CommandEvent,2016-06-06T18:00:44.759017400+02:00,N/A
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T18:01:09.258933700+02:00,1
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T18:01:17.928758300+02:00,8
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T18:01:49.316166300+02:00,2
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T18:01:56.624405800+02:00,1
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T18:02:03.132743200+02:00,2
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T18:02:14.307647900+02:00,0
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T18:02:37.439492+02:00,10
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T18:02:50.967608700+02:00,0
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T18:02:55.072595700+02:00,16
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T18:03:17.886258900+02:00,11
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T18:03:33.116784800+02:00,49
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T18:04:26.043315900+02:00,13
2016-06-14/10.zip,66586c8c-da09-4dfd-b514-4d05eb638946,ActivityEvent,2016-06-06T18:04:49.708570300+02:00,0
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,CommandEvent,2016-06-06T18:05:49.925191800+02:00,N/A
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,ActivityEvent,2016-06-06T18:06:37.446309500+02:00,0
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,ActivityEvent,2016-06-06T18:06:46.608325100+02:00,19
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,CommandEvent,2016-06-06T18:06:51.969465600+02:00,N/A
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,CommandEvent,2016-06-06T18:06:52.264875100+02:00,N/A
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,CommandEvent,2016-06-06T18:06:52.264875100+02:00,N/A
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,ActivityEvent,2016-06-06T18:07:20.396674100+02:00,1
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,ActivityEvent,2016-06-06T18:07:25.257835+02:00,1
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,ActivityEvent,2016-06-06T18:07:30.258982900+02:00,0
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,ActivityEvent,2016-06-06T18:07:40.622342800+02:00,0
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,ActivityEvent,2016-06-06T18:07:43.838916700+02:00,35
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,CommandEvent,2016-06-06T18:07:52.941050+02:00,N/A
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,CommandEvent,2016-06-06T18:07:52.942051300+02:00,N/A
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,CommandEvent,2016-06-06T18:07:52.943051800+02:00,N/A
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,CommandEvent,2016-06-06T18:08:08.648942100+02:00,N/A
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,CommandEvent,2016-06-06T18:08:08.649942600+02:00,N/A
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,CommandEvent,2016-06-06T18:08:08.650943500+02:00,N/A
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,ActivityEvent,2016-06-06T18:08:25.454861200+02:00,2
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,ActivityEvent,2016-06-06T18:08:35.307323100+02:00,11
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,ActivityEvent,2016-06-06T18:08:54.765931800+02:00,4
2016-06-14/10.zip,c63f8df9-882f-42f4-83c3-4710cf9a5318,ActivityEvent,2016-06-06T18:09:05.716340700+02:00,2
